v,v_eff,m,t 
"[[3.42630193e-11]
 [2.01547534e-10]
 [2.38630424e-19]
 [1.10888363e-10]
 [2.86141731e-10]
 [5.28028074e-11]
 [6.92041159e-13]]","[[3.42630193e-11]
 [2.01547534e-10]
 [2.38630424e-19]
 [1.10888363e-10]
 [2.86141731e-10]
 [5.28028074e-11]
 [6.92041159e-13]]","[[-1.75603865e-05]
 [ 4.25902313e-05]
 [ 1.46549439e-09]
 [-3.15910631e-05]
 [-5.07471731e-05]
 [-2.17996621e-05]
 [ 2.49567034e-06]]",1
"[1.13549549e-07 4.21900815e-07 7.51635137e-07 ... 2.59500187e-05
 4.55626814e-07 2.05865017e-05]","[1.13549549e-07 4.21900815e-07 7.51635137e-07 ... 2.59500187e-05
 4.55626814e-07 2.05865017e-05]","[ 0.00101091 -0.00194862  0.00260091 ...  0.01528235 -0.002025
  0.01361171]",1
"[[6.64277652e-08]
 [3.96779184e-07]
 [3.36763845e-15]
 [2.19681731e-07]
 [5.65220935e-07]
 [1.02299457e-07]
 [1.15463413e-09]]","[[6.64277652e-08]
 [3.96779184e-07]
 [3.36763845e-15]
 [2.19681731e-07]
 [5.65220935e-07]
 [1.02299457e-07]
 [1.15463413e-09]]","[[-7.73207531e-04]
 [ 1.88971232e-03]
 [ 1.74094072e-07]
 [-1.40610653e-03]
 [-2.25543531e-03]
 [-9.59528590e-04]
 [ 1.01939723e-04]]",1
"[[1.15990810e-11]
 [6.83504184e-11]
 [2.66351489e-18]
 [3.72315183e-11]
 [9.66021230e-11]
 [1.81187907e-11]
 [2.35215131e-13]]","[[1.15990810e-11]
 [6.83504184e-11]
 [2.66351489e-18]
 [3.72315183e-11]
 [9.66021230e-11]
 [1.81187907e-11]
 [2.35215131e-13]]","[[ 1.02172271e-05]
 [-2.48022936e-05]
 [-4.89608354e-09]
 [ 1.83052906e-05]
 [ 2.94859137e-05]
 [ 1.27698518e-05]
 [-1.45496948e-06]]",1
"[[5.06179343e-08]
 [3.03162608e-07]
 [1.73756634e-14]
 [1.67209735e-07]
 [4.31141809e-07]
 [7.83288789e-08]
 [8.78196047e-10]]","[[5.06179343e-08]
 [3.03162608e-07]
 [1.73756634e-14]
 [1.67209735e-07]
 [4.31141809e-07]
 [7.83288789e-08]
 [8.78196047e-10]]","[[-6.74952894e-04]
 [ 1.65180613e-03]
 [ 3.95450339e-07]
 [-1.22673861e-03]
 [-1.96984169e-03]
 [-8.39618908e-04]
 [ 8.89031182e-05]]",1
"[[2.60450534e-09]
 [1.54735953e-08]
 [4.62264799e-15]
 [8.42583579e-09]
 [2.18716952e-08]
 [4.07990851e-09]
 [5.00265118e-11]]","[[2.60450534e-09]
 [1.54735953e-08]
 [4.62264799e-15]
 [8.42583579e-09]
 [2.18716952e-08]
 [4.07990851e-09]
 [5.00265118e-11]]","[[-1.53103064e-04]
 [ 3.73178721e-04]
 [ 2.03970174e-07]
 [-2.75377054e-04]
 [-4.43672465e-04]
 [-1.91622485e-04]
 [ 2.12188267e-05]]",1
"[[5.91917092e-08]
 [3.46423615e-07]
 [1.65321103e-13]
 [1.85514070e-07]
 [4.85718268e-07]
 [9.40081832e-08]
 [1.32851661e-09]]","[[5.91917092e-08]
 [3.46423615e-07]
 [1.65321103e-13]
 [1.85514070e-07]
 [4.85718268e-07]
 [9.40081832e-08]
 [1.32851661e-09]]","[[ 7.29880389e-04]
 [-1.76573286e-03]
 [-1.21979093e-06]
 [ 1.29214033e-03]
 [ 2.09080473e-03]
 [ 9.19822618e-04]
 [-1.09346465e-04]]",1
"[[8.05274831e-13]
 [4.76611142e-12]
 [7.70371978e-20]
 [2.59106667e-12]
 [6.73086657e-12]
 [1.26220526e-12]
 [1.59794865e-14]]","[[8.05274831e-13]
 [4.76611142e-12]
 [7.70371978e-20]
 [2.59106667e-12]
 [6.73086657e-12]
 [1.26220526e-12]
 [1.59794865e-14]]","[[-2.69211320e-06]
 [ 6.54942767e-06]
 [-8.32667268e-10]
 [-4.82903717e-06]
 [-7.78317411e-06]
 [-3.37043726e-06]
 [ 3.79229981e-07]]",1
"[[4.99447698e-08]
 [2.90902277e-07]
 [9.56692295e-15]
 [1.56476072e-07]
 [4.08659182e-07]
 [7.88056897e-08]
 [1.13945391e-09]]","[[4.99447698e-08]
 [2.90902277e-07]
 [9.56692295e-15]
 [1.56476072e-07]
 [4.08659182e-07]
 [7.88056897e-08]
 [1.13945391e-09]]","[[ 6.70449796e-04]
 [-1.61806072e-03]
 [ 2.93431945e-07]
 [ 1.18671170e-03]
 [ 1.91779369e-03]
 [ 8.42170533e-04]
 [-1.01267394e-04]]",1
"[[3.54505333e-09]
 [2.09318466e-08]
 [4.39829521e-16]
 [1.14477950e-08]
 [2.96414654e-08]
 [5.51512775e-09]
 [6.99609263e-11]]","[[3.54505333e-09]
 [2.09318466e-08]
 [4.39829521e-16]
 [1.14477950e-08]
 [2.96414654e-08]
 [5.51512775e-09]
 [6.99609263e-11]]","[[-1.78621051e-04]
 [ 4.34035274e-04]
 [ 6.29163388e-08]
 [-3.20983107e-04]
 [-5.16500909e-04]
 [-2.22791718e-04]
 [ 2.50927945e-05]]",1
"[[3.47948915e-08]
 [2.02969880e-07]
 [5.03294490e-15]
 [1.09357248e-07]
 [2.85358592e-07]
 [5.48375154e-08]
 [7.80987663e-10]]","[[3.47948915e-08]
 [2.02969880e-07]
 [5.03294490e-15]
 [1.09357248e-07]
 [2.85358592e-07]
 [5.48375154e-08]
 [7.80987663e-10]]","[[ 5.59601665e-04]
 [-1.35156536e-03]
 [-2.12829754e-07]
 [ 9.92076221e-04]
 [ 1.60256898e-03]
 [ 7.02522340e-04]
 [-8.38384695e-05]]",1
"[[4.67026460e-09]
 [2.75758053e-08]
 [3.86159739e-18]
 [1.50906378e-08]
 [3.90606892e-08]
 [7.26133919e-09]
 [9.19035033e-11]]","[[4.67026460e-09]
 [2.75758053e-08]
 [3.86159739e-18]
 [1.50906378e-08]
 [3.90606892e-08]
 [7.26133919e-09]
 [9.19035033e-11]]","[[-2.05018003e-04]
 [ 4.98178931e-04]
 [ 5.89528426e-09]
 [-3.68531872e-04]
 [-5.92913318e-04]
 [-2.55640475e-04]
 [ 2.87598945e-05]]",1
"[8.19038940e-08 3.40530101e-07 5.21203998e-07 ... 1.96823058e-05
 3.36936122e-07 1.47973181e-05]","[8.19038940e-08 3.40530101e-07 5.21203998e-07 ... 1.96823058e-05
 3.36936122e-07 1.47973181e-05]","[-0.00085857  0.00175065 -0.00216583 ... -0.01330942  0.00174139
 -0.01154018]",1
"[[1.06952602e-07]
 [6.44002009e-07]
 [3.89169256e-15]
 [3.54253353e-07]
 [9.14948090e-07]
 [1.66593720e-07]
 [1.76082626e-09]]","[[1.06952602e-07]
 [6.44002009e-07]
 [3.89169256e-15]
 [3.54253353e-07]
 [9.14948090e-07]
 [1.66593720e-07]
 [1.76082626e-09]]","[[-9.81108261e-04]
 [ 2.40749207e-03]
 [ 1.87150295e-07]
 [-1.78557559e-03]
 [-2.86958757e-03]
 [-1.22447682e-03]
 [ 1.25886601e-04]]",1
"[[1.43175707e-08]
 [8.53106772e-08]
 [3.47674679e-15]
 [4.62513111e-08]
 [1.20361693e-07]
 [2.25970706e-08]
 [2.68185030e-10]]","[[1.43175707e-08]
 [8.53106772e-08]
 [3.47674679e-15]
 [4.62513111e-08]
 [1.20361693e-07]
 [2.25970706e-08]
 [2.68185030e-10]]","[[-3.58968155e-04]
 [ 8.76239747e-04]
 [ 1.76891835e-07]
 [-6.45183540e-04]
 [-1.04079548e-03]
 [-4.50969662e-04]
 [ 4.91290675e-05]]",1
"[[1.64819649e-08]
 [9.70197611e-08]
 [9.88663793e-15]
 [5.17879010e-08]
 [1.35862830e-07]
 [2.63614881e-08]
 [3.53119284e-10]]","[[1.64819649e-08]
 [9.70197611e-08]
 [9.88663793e-15]
 [5.17879010e-08]
 [1.35862830e-07]
 [2.63614881e-08]
 [3.53119284e-10]]","[[ 3.85146315e-04]
 [-9.34439859e-04]
 [-2.98294722e-07]
 [ 6.82708656e-04]
 [ 1.10578726e-03]
 [ 4.87086638e-04]
 [-5.63744051e-05]]",1
"[[1.36912346e-09]
 [8.11524032e-09]
 [5.48368030e-17]
 [4.38517905e-09]
 [1.14303470e-08]
 [2.16470016e-09]
 [2.69757989e-11]]","[[1.36912346e-09]
 [8.11524032e-09]
 [5.48368030e-17]
 [4.38517905e-09]
 [1.14303470e-08]
 [2.16470016e-09]
 [2.69757989e-11]]","[[-1.11005005e-04]
 [ 2.70253886e-04]
 [ 2.22155627e-08]
 [-1.98662053e-04]
 [-3.20738403e-04]
 [-1.39579015e-04]
 [ 1.55814694e-05]]",1
"[[4.28486026e-08]
 [2.50874172e-07]
 [7.29033694e-16]
 [1.33572418e-07]
 [3.50846538e-07]
 [6.85966471e-08]
 [9.59637732e-10]]","[[4.28486026e-08]
 [2.50874172e-07]
 [7.29033694e-16]
 [1.33572418e-07]
 [3.50846538e-07]
 [6.85966471e-08]
 [9.59637732e-10]]","[[ 6.20997120e-04]
 [-1.50262023e-03]
 [-8.10018719e-08]
 [ 1.09642682e-03]
 [ 1.77696901e-03]
 [ 7.85728849e-04]
 [-9.29340604e-05]]",1
"[[5.30329651e-09]
 [3.11950075e-08]
 [1.59744333e-19]
 [1.67924473e-08]
 [4.38510836e-08]
 [8.39837919e-09]
 [1.11710827e-10]]","[[5.30329651e-09]
 [3.11950075e-08]
 [1.59744333e-19]
 [1.67924473e-08]
 [4.38510836e-08]
 [8.39837919e-09]
 [1.11710827e-10]]","[[ 2.18471208e-04]
 [-5.29863253e-04]
 [-1.19904087e-09]
 [ 3.88757027e-04]
 [ 6.28219510e-04]
 [ 2.74928014e-04]
 [-3.17080029e-05]]",1
"[[1.15382107e-07]
 [6.66668390e-07]
 [1.87477725e-15]
 [3.57383647e-07]
 [9.34837051e-07]
 [1.82254543e-07]
 [2.80090379e-09]]","[[1.15382107e-07]
 [6.66668390e-07]
 [1.87477725e-15]
 [3.57383647e-07]
 [9.34837051e-07]
 [1.82254543e-07]
 [2.80090379e-09]]","[[ 1.01903825e-03]
 [-2.44949291e-03]
 [ 1.29896094e-07]
 [ 1.79344719e-03]
 [ 2.90060915e-03]
 [ 1.28073842e-03]
 [-1.58770697e-04]]",1
"[[3.63766857e-09]
 [2.12868466e-08]
 [3.46646313e-16]
 [1.15973468e-08]
 [3.00824180e-08]
 [5.66709411e-09]
 [7.74213338e-11]]","[[3.63766857e-09]
 [2.12868466e-08]
 [3.46646313e-16]
 [1.15973468e-08]
 [3.00824180e-08]
 [5.66709411e-09]
 [7.74213338e-11]]","[[ 1.80939264e-04]
 [-4.37700376e-04]
 [-5.58553204e-08]
 [ 3.23072935e-04]
 [ 5.20328514e-04]
 [ 2.25840313e-04]
 [-2.63968181e-05]]",1
"[[3.55484390e-08]
 [2.10728980e-07]
 [3.35862461e-15]
 [1.16581455e-07]
 [3.00018278e-07]
 [5.46431097e-08]
 [6.57166585e-10]]","[[3.55484390e-08]
 [2.10728980e-07]
 [3.35862461e-15]
 [1.16581455e-07]
 [3.00018278e-07]
 [5.46431097e-08]
 [6.57166585e-10]]","[[-5.65628810e-04]
 [ 1.37715679e-03]
 [ 1.73860926e-07]
 [-1.02432079e-03]
 [-1.64321773e-03]
 [-7.01275971e-04]
 [ 7.69057817e-05]]",1
"[[7.25890991e-09]
 [4.24353941e-08]
 [2.28118902e-15]
 [2.30920205e-08]
 [5.99352711e-08]
 [1.13185999e-08]
 [1.56279448e-10]]","[[7.25890991e-09]
 [4.24353941e-08]
 [2.28118902e-15]
 [2.30920205e-08]
 [5.99352711e-08]
 [1.13185999e-08]
 [1.56279448e-10]]","[[ 2.55597710e-04]
 [-6.17995588e-04]
 [-1.43285384e-07]
 [ 4.55881766e-04]
 [ 7.34450434e-04]
 [ 3.19166726e-04]
 [-3.75035336e-05]]",1
"[2.93408697e-07 1.11265864e-06 1.94573042e-06 ... 6.80910172e-05
 1.18875861e-06 5.33223142e-05]","[2.93408697e-07 1.11265864e-06 1.94573042e-06 ... 6.80910172e-05
 1.18875861e-06 5.33223142e-05]","[ 0.00162502 -0.00316448  0.00418468 ...  0.02475518 -0.00327091
  0.02190664]",1
"[[3.61498351e-08]
 [2.14375831e-07]
 [5.05028764e-15]
 [1.18590849e-07]
 [3.05204924e-07]
 [5.55768101e-08]
 [6.66753328e-10]]","[[3.61498351e-08]
 [2.14375831e-07]
 [5.05028764e-15]
 [1.18590849e-07]
 [3.05204924e-07]
 [5.55768101e-08]
 [6.66753328e-10]]","[[-5.70393299e-04]
 [ 1.38902213e-03]
 [ 2.13196127e-07]
 [-1.03311066e-03]
 [-1.65736065e-03]
 [-7.07242032e-04]
 [ 7.74647013e-05]]",1
"[[8.74667414e-09]
 [5.11218601e-08]
 [4.37837524e-15]
 [2.78064113e-08]
 [7.21887100e-08]
 [1.36436127e-08]
 [1.88939206e-10]]","[[8.74667414e-09]
 [5.11218601e-08]
 [4.37837524e-15]
 [2.78064113e-08]
 [7.21887100e-08]
 [1.36436127e-08]
 [1.88939206e-10]]","[[ 2.80570966e-04]
 [-6.78304313e-04]
 [-1.98507877e-07]
 [ 5.00257635e-04]
 [ 8.06038702e-04]
 [ 3.50417628e-04]
 [-4.12365475e-05]]",1
"[[1.75971512e-08]
 [1.03992683e-07]
 [2.45512853e-15]
 [5.73877035e-08]
 [1.47872010e-07]
 [2.70950351e-08]
 [3.36260582e-10]]","[[1.75971512e-08]
 [1.03992683e-07]
 [2.45512853e-15]
 [5.73877035e-08]
 [1.47872010e-07]
 [2.70950351e-08]
 [3.36260582e-10]]","[[-3.97962763e-04]
 [ 9.67436897e-04]
 [ 1.48647761e-07]
 [-7.18671922e-04]
 [-1.15362390e-03]
 [-4.93817087e-04]
 [ 5.50122281e-05]]",1
"[[1.21519214e-08]
 [7.09632766e-08]
 [4.25437925e-15]
 [3.85720515e-08]
 [1.00172470e-07]
 [1.89636616e-08]
 [2.64715314e-10]]","[[1.21519214e-08]
 [7.09632766e-08]
 [4.25437925e-15]
 [3.85720515e-08]
 [1.00172470e-07]
 [1.89636616e-08]
 [2.64715314e-10]]","[[ 3.30707262e-04]
 [-7.99167998e-04]
 [-1.95676808e-07]
 [ 5.89193061e-04]
 [ 9.49501044e-04]
 [ 4.13125834e-04]
 [-4.88102225e-05]]",1
"[[1.88852657e-08]
 [1.11644127e-07]
 [1.43075320e-15]
 [6.16205322e-08]
 [1.58766070e-07]
 [2.90762141e-08]
 [3.59726250e-10]]","[[1.88852657e-08]
 [1.11644127e-07]
 [1.43075320e-15]
 [6.16205322e-08]
 [1.58766070e-07]
 [2.90762141e-08]
 [3.59726250e-10]]","[[-4.12271017e-04]
 [ 1.00239570e-03]
 [ 1.13475895e-07]
 [-7.44704498e-04]
 [-1.19536381e-03]
 [-5.11552467e-04]
 [ 5.68993519e-05]]",1
"[[4.72595573e-09]
 [2.76673955e-08]
 [8.83318247e-16]
 [1.50617600e-08]
 [3.90861376e-08]
 [7.36898623e-09]
 [1.00650552e-10]]","[[4.72595573e-09]
 [2.76673955e-08]
 [8.83318247e-16]
 [1.50617600e-08]
 [3.90861376e-08]
 [7.36898623e-09]
 [1.00650552e-10]]","[[ 2.06236761e-04]
 [-4.99005570e-04]
 [-8.91620111e-08]
 [ 3.68179087e-04]
 [ 5.93106431e-04]
 [ 2.57528399e-04]
 [-3.00974246e-05]]",1
"[[3.42707575e-08]
 [2.03285396e-07]
 [4.33002411e-15]
 [1.12400971e-07]
 [2.89354400e-07]
 [5.27169936e-08]
 [6.32437836e-10]]","[[3.42707575e-08]
 [2.03285396e-07]
 [4.33002411e-15]
 [1.12400971e-07]
 [2.89354400e-07]
 [5.27169936e-08]
 [6.32437836e-10]]","[[-5.55370883e-04]
 [ 1.35261545e-03]
 [ 1.97408756e-07]
 [-1.00578762e-03]
 [-1.61375017e-03]
 [-6.88805446e-04]
 [ 7.54449503e-05]]",1
"[[3.23811492e-09]
 [1.89779501e-08]
 [1.48073580e-15]
 [1.03339932e-08]
 [2.68145869e-08]
 [5.04926359e-09]
 [6.84045834e-11]]","[[3.23811492e-09]
 [1.89779501e-08]
 [1.48073580e-15]
 [1.03339932e-08]
 [2.68145869e-08]
 [5.04926359e-09]
 [6.84045834e-11]]","[[ 1.70713310e-04]
 [-4.13281442e-04]
 [-1.15440990e-07]
 [ 3.04968750e-04]
 [ 4.91254804e-04]
 [ 2.13174511e-04]
 [-2.48121190e-05]]",1
"[[5.80683813e-08]
 [3.35872086e-07]
 [5.93491133e-15]
 [1.82659414e-07]
 [4.74087962e-07]
 [9.01925839e-08]
 [1.35815822e-09]]","[[5.80683813e-08]
 [3.35872086e-07]
 [5.93491133e-15]
 [1.82659414e-07]
 [4.74087962e-07]
 [9.01925839e-08]
 [1.35815822e-09]]","[[ 7.22921456e-04]
 [-1.73863417e-03]
 [-2.31115127e-07]
 [ 1.28216018e-03]
 [ 2.06562137e-03]
 [ 9.00962405e-04]
 [-1.10559595e-04]]",1
"[[1.32985784e-07]
 [7.61620581e-07]
 [8.96637067e-15]
 [4.14820069e-07]
 [1.07541965e-06]
 [2.05382421e-07]
 [3.32364620e-09]]","[[1.32985784e-07]
 [7.61620581e-07]
 [8.96637067e-15]
 [4.14820069e-07]
 [1.07541965e-06]
 [2.05382421e-07]
 [3.32364620e-09]]","[[ 1.09401648e-03]
 [-2.61812628e-03]
 [ 2.84072765e-07]
 [ 1.93219580e-03]
 [ 3.11107327e-03]
 [ 1.35957412e-03]
 [-1.72953218e-04]]",1
"[4.09603760e-10 1.72569845e-09 2.60795489e-09 ... 9.93075833e-08
 1.69044073e-09 7.40059817e-08]","[4.09603760e-10 1.72569845e-09 2.60795489e-09 ... 9.93075833e-08
 1.69044073e-09 7.40059817e-08]","[ 6.07160097e-05 -1.24624580e-04  1.53204419e-04 ...  9.45393172e-04
 -1.23344909e-04  8.16121214e-04]",1
"[[7.77827503e-09]
 [4.51039733e-08]
 [1.93095450e-15]
 [2.49557568e-08]
 [6.41722646e-08]
 [1.18471276e-08]
 [1.71188165e-10]]","[[7.77827503e-09]
 [4.51039733e-08]
 [1.93095450e-15]
 [2.49557568e-08]
 [6.41722646e-08]
 [1.18471276e-08]
 [1.71188165e-10]]","[[ 2.64583588e-04]
 [-6.37130881e-04]
 [-1.31827882e-07]
 [ 4.73921735e-04]
 [ 7.59967356e-04]
 [ 3.26533534e-04]
 [-3.92516686e-05]]",1
"[[3.48751038e-08]
 [2.05135130e-07]
 [3.98225071e-15]
 [1.15348214e-07]
 [2.94159911e-07]
 [5.23632296e-08]
 [6.58870216e-10]]","[[3.48751038e-08]
 [2.05135130e-07]
 [3.98225071e-15]
 [1.15348214e-07]
 [2.94159911e-07]
 [5.23632296e-08]
 [6.58870216e-10]]","[[-5.60246316e-04]
 [ 1.35875537e-03]
 [ 1.89315230e-07]
 [-1.01888857e-03]
 [-1.62709533e-03]
 [-6.86490398e-04]
 [ 7.70054021e-05]]",1
"[[6.57534345e-09]
 [3.81540938e-08]
 [2.57877101e-15]
 [2.11133853e-08]
 [5.42889779e-08]
 [1.00152486e-08]
 [1.44019476e-10]]","[[6.57534345e-09]
 [3.81540938e-08]
 [2.57877101e-15]
 [2.11133853e-08]
 [5.42889779e-08]
 [1.00152486e-08]
 [1.44019476e-10]]","[[ 2.43265474e-04]
 [-5.85992188e-04]
 [-1.52344803e-07]
 [ 4.35913372e-04]
 [ 6.98999858e-04]
 [ 3.00228642e-04]
 [-3.60024344e-05]]",1
"[[1.40805562e-07]
 [8.01459396e-07]
 [2.81157126e-15]
 [4.41362837e-07]
 [1.13713544e-06]
 [2.14089904e-07]
 [3.58284150e-09]]","[[1.40805562e-07]
 [8.01459396e-07]
 [2.81157126e-15]
 [4.41362837e-07]
 [1.13713544e-06]
 [2.14089904e-07]
 [3.58284150e-09]]","[[ 1.12572202e-03]
 [-2.68572794e-03]
 [-1.59072755e-07]
 [ 1.99305432e-03]
 [ 3.19909659e-03]
 [ 1.38809551e-03]
 [-1.79570525e-04]]",1
"[[4.10789239e-08]
 [2.35321465e-07]
 [8.58418839e-16]
 [1.31129994e-07]
 [3.35754414e-07]
 [6.17314212e-08]
 [9.71675483e-10]]","[[4.10789239e-08]
 [2.35321465e-07]
 [8.58418839e-16]
 [1.31129994e-07]
 [3.35754414e-07]
 [6.17314212e-08]
 [9.71675483e-10]]","[[ 6.08038087e-04]
 [-1.45529832e-03]
 [ 8.78963569e-08]
 [ 1.08635627e-03]
 [ 1.73832958e-03]
 [ 7.45374262e-04]
 [-9.35151290e-05]]",1
"[[4.24372499e-09]
 [2.46254228e-08]
 [1.60188068e-16]
 [1.39368858e-08]
 [3.54007175e-08]
 [6.28744763e-09]
 [8.76886258e-11]]","[[4.24372499e-09]
 [2.46254228e-08]
 [1.60188068e-16]
 [1.39368858e-08]
 [3.54007175e-08]
 [6.28744763e-09]
 [8.76886258e-11]]","[[-1.95431638e-04]
 [ 4.70774686e-04]
 [ 3.79696274e-08]
 [-3.54163765e-04]
 [-5.64452352e-04]
 [-2.37880282e-04]
 [ 2.80926615e-05]]",1
"[[3.60929229e-08]
 [2.06808118e-07]
 [8.98561875e-16]
 [1.15320856e-07]
 [2.95166475e-07]
 [5.42048923e-08]
 [8.49994641e-10]]","[[3.60929229e-08]
 [2.06808118e-07]
 [8.98561875e-16]
 [1.15320856e-07]
 [2.95166475e-07]
 [5.42048923e-08]
 [8.49994641e-10]]","[[ 5.69944125e-04]
 [-1.36428482e-03]
 [-8.99280650e-08]
 [ 1.01876774e-03]
 [ 1.62987677e-03]
 [ 6.98458325e-04]
 [-8.74640027e-05]]",1
"[[8.21626290e-09]
 [4.77304642e-08]
 [6.62259823e-17]
 [2.70458577e-08]
 [6.86560833e-08]
 [1.21615209e-08]
 [1.67596612e-10]]","[[8.21626290e-09]
 [4.77304642e-08]
 [6.62259823e-17]
 [2.70458577e-08]
 [6.86560833e-08]
 [1.21615209e-08]
 [1.67596612e-10]]","[[-2.71930811e-04]
 [ 6.55419086e-04]
 [ 2.44138043e-08]
 [-4.93368746e-04]
 [-7.86069176e-04]
 [-3.30837857e-04]
 [ 3.88377330e-05]]",1
"[[1.15817079e-07]
 [6.85762885e-07]
 [9.57343956e-15]
 [3.90336835e-07]
 [9.89088557e-07]
 [1.71721759e-07]
 [1.99673336e-09]]","[[1.15817079e-07]
 [6.85762885e-07]
 [9.57343956e-15]
 [3.90336835e-07]
 [9.89088557e-07]
 [1.71721759e-07]
 [1.99673336e-09]]","[[-1.02095725e-03]
 [ 2.48432405e-03]
 [ 2.93531865e-07]
 [-1.87430828e-03]
 [-2.98358794e-03]
 [-1.24317973e-03]
 [ 1.34054468e-04]]",1
"[[1.80154708e-08]
 [1.05554337e-07]
 [1.16525515e-14]
 [5.92449220e-08]
 [1.51215985e-07]
 [2.70737380e-08]
 [3.52513690e-10]]","[[1.80154708e-08]
 [1.05554337e-07]
 [1.16525515e-14]
 [5.92449220e-08]
 [1.51215985e-07]
 [2.70737380e-08]
 [3.52513690e-10]]","[[-4.02665168e-04]
 [ 9.74673808e-04]
 [ 3.23840954e-07]
 [-7.30208394e-04]
 [-1.16659499e-03]
 [-4.93622976e-04]
 [ 5.63260438e-05]]",1
"[1.58434109e-08 5.71476570e-08 1.04136340e-07 ... 3.51828383e-06
 6.18491541e-08 2.81545659e-06]","[1.58434109e-08 5.71476570e-08 1.04136340e-07 ... 3.51828383e-06
 6.18491541e-08 2.81545659e-06]","[ 0.00037761 -0.00071717  0.0009681  ...  0.00562713 -0.00074608
  0.0050338 ]",1
"[[5.34955780e-09]
 [3.10366828e-08]
 [1.05783407e-14]
 [1.71850873e-08]
 [4.41733485e-08]
 [8.14313616e-09]
 [1.16966002e-10]]","[[5.34955780e-09]
 [3.10366828e-08]
 [1.05783407e-14]
 [1.71850873e-08]
 [4.41733485e-08]
 [8.14313616e-09]
 [1.16966002e-10]]","[[ 2.19422014e-04]
 [-5.28516930e-04]
 [-3.08553183e-07]
 [ 3.93275712e-04]
 [ 6.30523700e-04]
 [ 2.70717981e-04]
 [-3.24452465e-05]]",1
"[[4.05975589e-08]
 [2.38959522e-07]
 [3.06421049e-14]
 [1.34464423e-07]
 [3.42783357e-07]
 [6.09218760e-08]
 [7.60677495e-10]]","[[4.05975589e-08]
 [2.38959522e-07]
 [3.06421049e-14]
 [1.34464423e-07]
 [3.42783357e-07]
 [6.09218760e-08]
 [7.60677495e-10]]","[[-6.04465078e-04]
 [ 1.46650458e-03]
 [ 5.25146593e-07]
 [-1.10008173e-03]
 [-1.75643110e-03]
 [-7.40470718e-04]
 [ 8.27411473e-05]]",1
"[[2.15095094e-11]
 [1.25352646e-10]
 [7.23232608e-17]
 [6.95749684e-11]
 [1.78632074e-10]
 [3.27014087e-11]
 [4.52264986e-13]]","[[2.15095094e-11]
 [1.25352646e-10]
 [7.23232608e-17]
 [6.95749684e-11]
 [1.78632074e-10]
 [3.27014087e-11]
 [4.52264986e-13]]","[[ 1.39135037e-05]
 [-3.35882988e-05]
 [-2.55129251e-08]
 [ 2.50234833e-05]
 [ 4.00959932e-05]
 [ 1.71555437e-05]
 [-2.01751948e-06]]",1
"[[6.35977253e-08]
 [3.77195452e-07]
 [2.27165428e-13]
 [2.12239222e-07]
 [5.41200960e-07]
 [9.56421774e-08]
 [1.12950399e-09]]","[[6.35977253e-08]
 [3.77195452e-07]
 [2.27165428e-13]
 [2.12239222e-07]
 [5.41200960e-07]
 [9.56421774e-08]
 [1.12950399e-09]]","[[-7.56557683e-04]
 [ 1.84248720e-03]
 [ 1.42985623e-06]
 [-1.38208285e-03]
 [-2.20699086e-03]
 [-9.27782084e-04]
 [ 1.00824282e-04]]",1
"[[9.30289445e-11]
 [5.44293777e-10]
 [1.56214181e-15]
 [3.01391653e-10]
 [7.74907188e-10]
 [1.41933682e-10]
 [1.92556018e-12]]","[[9.30289445e-11]
 [5.44293777e-10]
 [1.56214181e-15]
 [3.01391653e-10]
 [7.74907188e-10]
 [1.41933682e-10]
 [1.92556018e-12]]","[[ 2.89354540e-05]
 [-6.99903135e-05]
 [-1.18571819e-07]
 [ 5.20819055e-05]
 [ 8.35114644e-05]
 [ 3.57407770e-05]
 [-4.16293666e-06]]",1
"[[1.46993520e-08]
 [8.54197134e-08]
 [2.10670354e-13]
 [4.73057266e-08]
 [1.21591544e-07]
 [2.23484213e-08]
 [3.22162140e-10]]","[[1.46993520e-08]
 [8.54197134e-08]
 [2.10670354e-13]
 [4.73057266e-08]
 [1.21591544e-07]
 [2.23484213e-08]
 [3.22162140e-10]]","[[ 3.63722652e-04]
 [-8.76799533e-04]
 [-1.37696521e-06]
 [ 6.52496390e-04]
 [ 1.04609937e-03]
 [ 4.48481652e-04]
 [-5.38466272e-05]]",1
"[[1.27305203e-07]
 [7.27954218e-07]
 [2.55110719e-13]
 [4.02083282e-07]
 [1.03440635e-06]
 [1.92949967e-07]
 [3.15484088e-09]]","[[1.27305203e-07]
 [7.27954218e-07]
 [2.55110719e-13]
 [4.02083282e-07]
 [1.03440635e-06]
 [1.92949967e-07]
 [3.15484088e-09]]","[[ 1.07039564e-03]
 [-2.55960699e-03]
 [-1.51525459e-06]
 [ 1.90230112e-03]
 [ 3.05117308e-03]
 [ 1.31778212e-03]
 [-1.68503911e-04]]",1
