v,v_eff,m,t 
"[[7.18463529e-10]
 [1.70938926e-09]
 [5.67701398e-10]
 [4.29030125e-10]
 [5.19326560e-10]]","[[7.18463529e-10]
 [1.70938926e-09]
 [5.67701398e-10]
 [4.29030125e-10]
 [5.19326560e-10]]","[[ 8.04125100e-05]
 [ 1.24034283e-04]
 [-7.14794557e-05]
 [ 6.21391272e-05]
 [-6.83662127e-05]]",1
"[[1.35687550e-07]
 [3.21094480e-07]
 [1.04252656e-07]
 [8.00402202e-08]
 [9.79836396e-08]]","[[1.35687550e-07]
 [3.21094480e-07]
 [1.04252656e-07]
 [8.00402202e-08]
 [9.79836396e-08]]","[[ 0.00110507]
 [ 0.00169996]
 [-0.00096865]
 [ 0.00084874]
 [-0.00093907]]",1
"[[8.57830830e-10]
 [2.03513789e-09]
 [6.96709949e-10]
 [5.17970323e-10]
 [6.16921197e-10]]","[[8.57830830e-10]
 [2.03513789e-09]
 [6.96709949e-10]
 [5.17970323e-10]
 [6.16921197e-10]]","[[-8.78662476e-05]
 [-1.35337508e-04]
 [ 7.91857913e-05]
 [-6.82768841e-05]
 [ 7.45136952e-05]]",1
"[[2.05652023e-07]
 [4.86164811e-07]
 [1.56503012e-07]
 [1.20815745e-07]
 [1.48546802e-07]]","[[2.05652023e-07]
 [4.86164811e-07]
 [1.56503012e-07]
 [1.20815745e-07]
 [1.48546802e-07]]","[[ 0.00136047]
 [ 0.00209177]
 [-0.00118681]
 [ 0.00104276]
 [-0.00115625]]",1
"[3.61414094e-06 2.48107115e-08 3.96411505e-09 ... 2.19502214e-04
 8.19060158e-07 3.63856278e-06]","[3.61414094e-06 2.48107115e-08 3.96411505e-09 ... 2.19502214e-04
 8.19060158e-07 3.63856278e-06]","[-0.00570327 -0.00047254 -0.00018888 ... -0.04444682  0.00271506
 -0.00572251]",1
"[[8.15845398e-10]
 [1.93537607e-09]
 [6.62780760e-10]
 [4.92653078e-10]
 [5.86677960e-10]]","[[8.15845398e-10]
 [1.93537607e-09]
 [6.62780760e-10]
 [4.92653078e-10]
 [5.86677960e-10]]","[[-8.56890225e-05]
 [-1.31978728e-04]
 [ 7.72335862e-05]
 [-6.65873690e-05]
 [ 7.26643079e-05]]",1
"[[1.92021739e-07]
 [4.53983975e-07]
 [1.46440379e-07]
 [1.12904919e-07]
 [1.38679883e-07]]","[[1.92021739e-07]
 [4.53983975e-07]
 [1.46440379e-07]
 [1.12904919e-07]
 [1.38679883e-07]]","[[ 0.00131461]
 [ 0.00202135]
 [-0.00114803]
 [ 0.00100804]
 [-0.00111719]]",1
"[[5.97308990e-07]
 [1.40433104e-06]
 [4.42358287e-07]
 [3.46801400e-07]
 [4.30927572e-07]]","[[5.97308990e-07]
 [1.40433104e-06]
 [4.42358287e-07]
 [3.46801400e-07]
 [4.30927572e-07]]","[[ 0.00231857]
 [ 0.00355513]
 [-0.0019953 ]
 [ 0.0017667 ]
 [-0.00196935]]",1
"[[6.48612234e-08]
 [1.53110236e-07]
 [5.16226969e-08]
 [3.88112942e-08]
 [4.65753088e-08]]","[[6.48612234e-08]
 [1.53110236e-07]
 [5.16226969e-08]
 [3.88112942e-08]
 [4.65753088e-08]]","[[ 0.00076404]
 [ 0.00117388]
 [-0.00068162]
 [ 0.00059102]
 [-0.00064744]]",1
"[[5.00847110e-08]
 [1.18627586e-07]
 [4.24815317e-08]
 [3.07876305e-08]
 [3.58053410e-08]]","[[5.00847110e-08]
 [1.18627586e-07]
 [4.24815317e-08]
 [3.07876305e-08]
 [3.58053410e-08]]","[[-0.00067139]
 [-0.00103327]
 [ 0.00061833]
 [-0.00052639]
 [ 0.00056767]]",1
"[[2.49713120e-07]
 [5.94194755e-07]
 [2.15644506e-07]
 [1.54759840e-07]
 [1.78771853e-07]]","[[2.49713120e-07]
 [5.94194755e-07]
 [2.15644506e-07]
 [1.54759840e-07]
 [1.78771853e-07]]","[[-0.00149914]
 [-0.00231252]
 [ 0.00139313]
 [-0.00118019]
 [ 0.00126844]]",1
"[[6.00596139e-10]
 [1.42382998e-09]
 [4.85248998e-10]
 [3.61806732e-10]
 [4.31942678e-10]]","[[6.00596139e-10]
 [1.42382998e-09]
 [4.85248998e-10]
 [3.61806732e-10]
 [4.31942678e-10]]","[[ 7.35211891e-05]
 [ 1.13201015e-04]
 [-6.60851041e-05]
 [ 5.70636538e-05]
 [-6.23496921e-05]]",1
"[[1.43664546e-07]
 [3.38697810e-07]
 [1.12671787e-07]
 [8.54341275e-08]
 [1.03226440e-07]]","[[1.43664546e-07]
 [3.38697810e-07]
 [1.12671787e-07]
 [8.54341275e-08]
 [1.03226440e-07]]","[[ 0.00113709]
 [ 0.00174593]
 [-0.001007  ]
 [ 0.00087687]
 [-0.00096387]]",1
"[[7.15069254e-07]
 [1.67389842e-06]
 [5.35896924e-07]
 [4.17084874e-07]
 [5.13536295e-07]]","[[7.15069254e-07]
 [1.67389842e-06]
 [5.35896924e-07]
 [4.17084874e-07]
 [5.13536295e-07]]","[[ 0.00253685]
 [ 0.00388138]
 [-0.00219615]
 [ 0.00193746]
 [-0.00214984]]",1
"[[1.08271074e-07]
 [2.54485096e-07]
 [8.72610314e-08]
 [6.51013474e-08]
 [7.73901850e-08]]","[[1.08271074e-07]
 [2.54485096e-07]
 [8.72610314e-08]
 [6.51013474e-08]
 [7.73901850e-08]]","[[ 0.00098714]
 [ 0.0015134 ]
 [-0.0008862 ]
 [ 0.00076545]
 [-0.00083457]]",1
"[1.59304329e-05 1.14626632e-07 1.51146962e-08 ... 9.79884666e-04
 3.59165040e-06 1.29611352e-05]","[1.59304329e-05 1.14626632e-07 1.51146962e-08 ... 9.79884666e-04
 3.59165040e-06 1.29611352e-05]","[ 0.01197388  0.0010157   0.00036883 ...  0.09390933 -0.0056855
  0.01080047]",1
"[[2.82890397e-08]
 [6.67328870e-08]
 [2.43657160e-08]
 [1.74944940e-08]
 [2.01285757e-08]]","[[2.82890397e-08]
 [6.67328870e-08]
 [2.43657160e-08]
 [1.74944940e-08]
 [2.01285757e-08]]","[[-0.00050458]
 [-0.00077498]
 [ 0.00046829]
 [-0.0003968 ]
 [ 0.00042563]]",1
"[[1.30143556e-08]
 [3.06616823e-08]
 [1.07497123e-08]
 [7.90743263e-09]
 [9.29407721e-09]]","[[1.30143556e-08]
 [3.06616823e-08]
 [1.07497123e-08]
 [7.90743263e-09]
 [9.29407721e-09]]","[[ 0.00034224]
 [ 0.00052531]
 [-0.00031104]
 [ 0.00026677]
 [-0.00028922]]",1
"[[6.90856329e-08]
 [1.63134943e-07]
 [6.01100306e-08]
 [4.29110155e-08]
 [4.91384966e-08]]","[[6.90856329e-08]
 [1.63134943e-07]
 [6.01100306e-08]
 [4.29110155e-08]
 [4.91384966e-08]]","[[-0.00078852]
 [-0.0012117 ]
 [ 0.00073552]
 [-0.00062145]
 [ 0.00066502]]",1
"[[6.08742317e-08]
 [1.43212591e-07]
 [4.95278851e-08]
 [3.67499330e-08]
 [4.34971358e-08]]","[[6.08742317e-08]
 [1.43212591e-07]
 [4.95278851e-08]
 [3.67499330e-08]
 [4.34971358e-08]]","[[ 0.00074018]
 [ 0.0011353 ]
 [-0.00066765]
 [ 0.00057511]
 [-0.00062568]]",1
"[[4.31441067e-07]
 [1.00852817e-06]
 [3.38019990e-07]
 [2.56286205e-07]
 [3.08041885e-07]]","[[4.31441067e-07]
 [1.00852817e-06]
 [3.38019990e-07]
 [2.56286205e-07]
 [3.08041885e-07]]","[[ 0.00197053]
 [ 0.00301277]
 [-0.00174418]
 [ 0.00151874]
 [-0.00166505]]",1
"[[3.76457293e-08]
 [8.83005731e-08]
 [3.14828365e-08]
 [2.29831085e-08]
 [2.67580331e-08]]","[[3.76457293e-08]
 [8.83005731e-08]
 [3.14828365e-08]
 [2.29831085e-08]
 [2.67580331e-08]]","[[ 0.00058208]
 [ 0.00089146]
 [-0.0005323 ]
 [ 0.00045481]
 [-0.00049074]]",1
"[[2.71347880e-07]
 [6.33003734e-07]
 [2.20751545e-07]
 [1.63706243e-07]
 [1.92647034e-07]]","[[2.71347880e-07]
 [6.33003734e-07]
 [2.20751545e-07]
 [1.63706243e-07]
 [1.92647034e-07]]","[[ 0.00156273]
 [ 0.00238685]
 [-0.00140953]
 [ 0.00121382]
 [-0.00131675]]",1
"[[1.24893078e-08]
 [2.92164133e-08]
 [1.07714397e-08]
 [7.72223934e-09]
 [8.82914210e-09]]","[[1.24893078e-08]
 [2.92164133e-08]
 [1.07714397e-08]
 [7.72223934e-09]
 [8.82914210e-09]]","[[ 0.00033527]
 [ 0.00051278]
 [-0.00031136]
 [ 0.00026363]
 [-0.00028189]]",1
"[[1.72148277e-07]
 [4.04275948e-07]
 [1.58949505e-07]
 [1.09582245e-07]
 [1.21130108e-07]]","[[1.72148277e-07]
 [4.04275948e-07]
 [1.58949505e-07]
 [1.09582245e-07]
 [1.21130108e-07]]","[[-0.00124472]
 [-0.00190748]
 [ 0.00119605]
 [-0.0009931 ]
 [ 0.00104411]]",1
"[[5.96263475e-09]
 [1.39539901e-08]
 [5.16224914e-09]
 [3.69280671e-09]
 [4.21467883e-09]]","[[5.96263475e-09]
 [1.39539901e-08]
 [5.16224914e-09]
 [3.69280671e-09]
 [4.21467883e-09]]","[[ 0.00023165]
 [ 0.00035438]
 [-0.00021555]
 [ 0.00018231]
 [-0.00019476]]",1
"[4.36852720e-06 3.01675037e-08 5.09187252e-09 ... 2.69538165e-04
 1.03235554e-06 4.88967880e-06]","[4.36852720e-06 3.01675037e-08 5.09187252e-09 ... 2.69538165e-04
 1.03235554e-06 4.88967880e-06]","[-0.00627031 -0.00052106 -0.00021407 ... -0.04925285  0.00304815
 -0.00663379]",1
"[[1.47738643e-07]
 [3.43954425e-07]
 [1.24768092e-07]
 [9.05228745e-08]
 [1.04298538e-07]]","[[1.47738643e-07]
 [3.43954425e-07]
 [1.24768092e-07]
 [9.05228745e-08]
 [1.04298538e-07]]","[[ 0.0011531 ]
 [ 0.00175943]
 [-0.00105968]
 [ 0.00090261]
 [-0.00096886]]",1
"[[1.52855671e-08]
 [3.57229993e-08]
 [1.38258165e-08]
 [9.64186489e-09]
 [1.07406782e-08]]","[[1.52855671e-08]
 [3.57229993e-08]
 [1.38258165e-08]
 [9.64186489e-09]
 [1.07406782e-08]]","[[-0.0003709 ]
 [-0.00056702]
 [ 0.00035275]
 [-0.00029458]
 [ 0.00031091]]",1
"[[3.23082099e-07]
 [7.59953027e-07]
 [3.03088500e-07]
 [2.07087557e-07]
 [2.27199337e-07]]","[[3.23082099e-07]
 [7.59953027e-07]
 [3.03088500e-07]
 [2.07087557e-07]
 [2.27199337e-07]]","[[-0.00170521]
 [-0.00261526]
 [ 0.0016516 ]
 [-0.00136521]
 [ 0.00142996]]",1
"[[2.83718425e-09]
 [6.64921651e-09]
 [2.49224154e-09]
 [1.76808832e-09]
 [2.00442238e-09]]","[[2.83718425e-09]
 [6.64921651e-09]
 [2.49224154e-09]
 [1.76808832e-09]
 [2.00442238e-09]]","[[-0.0001598 ]
 [-0.00024463]
 [ 0.00014977]
 [-0.00012615]
 [ 0.00013431]]",1
"[[6.16178369e-08]
 [1.44183071e-07]
 [5.17638664e-08]
 [3.76826382e-08]
 [4.36954875e-08]]","[[6.16178369e-08]
 [1.44183071e-07]
 [5.17638664e-08]
 [3.76826382e-08]
 [4.36954875e-08]]","[[ 0.00074469]
 [ 0.00113914]
 [-0.00068255]
 [ 0.00058236]
 [-0.0006271 ]]",1
"[[6.18322005e-08]
 [1.45208403e-07]
 [5.54923080e-08]
 [3.88891320e-08]
 [4.36470761e-08]]","[[6.18322005e-08]
 [1.45208403e-07]
 [5.54923080e-08]
 [3.88891320e-08]
 [4.36470761e-08]]","[[-0.00074598]
 [-0.00114319]
 [ 0.0007067 ]
 [-0.00059161]
 [ 0.00062676]]",1
"[[6.32002467e-08]
 [1.47880583e-07]
 [5.30737288e-08]
 [3.86443630e-08]
 [4.48182070e-08]]","[[6.32002467e-08]
 [1.47880583e-07]
 [5.30737288e-08]
 [3.86443630e-08]
 [4.48182070e-08]]","[[ 0.00075419]
 [ 0.00115366]
 [-0.00069113]
 [ 0.00058975]
 [-0.00063511]]",1
"[[3.38970949e-08]
 [7.95501389e-08]
 [3.02101784e-08]
 [2.12555470e-08]
 [2.39340059e-08]]","[[3.38970949e-08]
 [7.95501389e-08]
 [3.02101784e-08]
 [2.12555470e-08]
 [2.39340059e-08]]","[[-0.00055233]
 [-0.00084614]
 [ 0.00052143]
 [-0.00043738]
 [ 0.00046412]]",1
"[[7.13427765e-08]
 [1.66903364e-07]
 [5.98038783e-08]
 [4.35898227e-08]
 [5.05955762e-08]]","[[7.13427765e-08]
 [1.66903364e-07]
 [5.98038783e-08]
 [4.35898227e-08]
 [5.05955762e-08]]","[[ 0.0008013 ]
 [ 0.00122561]
 [-0.00073364]
 [ 0.00062635]
 [-0.0006748 ]]",1
"[[4.62664030e-07]
 [1.07537823e-06]
 [3.73139952e-07]
 [2.78071919e-07]
 [3.27858593e-07]]","[[4.62664030e-07]
 [1.07537823e-06]
 [3.73139952e-07]
 [2.78071919e-07]
 [3.27858593e-07]]","[[ 0.00204058]
 [ 0.00311101]
 [-0.00183256]
 [ 0.00158198]
 [-0.00171777]]",1
"[8.30137160e-07 5.96797247e-09 8.57784243e-10 ... 5.19885798e-05
 1.96963144e-07 8.14351391e-07]","[8.30137160e-07 5.96797247e-09 8.57784243e-10 ... 5.19885798e-05
 1.96963144e-07 8.14351391e-07]","[-2.73335589e-03 -2.31757960e-04 -8.78638616e-05 ... -2.16309320e-02
  1.33141590e-03 -2.70724261e-03]",1
"[[1.25306761e-07]
 [2.91814188e-07]
 [1.06226576e-07]
 [7.69002065e-08]
 [8.84451911e-08]]","[[1.25306761e-07]
 [2.91814188e-07]
 [1.06226576e-07]
 [7.69002065e-08]
 [8.84451911e-08]]","[[ 0.00106196]
 [ 0.00162059]
 [-0.00097777]
 [ 0.00083193]
 [-0.00089219]]",1
"[[3.09252223e-07]
 [7.17233038e-07]
 [2.58643634e-07]
 [1.88684382e-07]
 [2.17906727e-07]]","[[3.09252223e-07]
 [7.17233038e-07]
 [2.58643634e-07]
 [1.88684382e-07]
 [2.17906727e-07]]","[[ 0.00166831]
 [ 0.00254069]
 [-0.00152571]
 [ 0.00130313]
 [-0.00140041]]",1
"[[2.12748013e-09]
 [4.95364627e-09]
 [1.90908255e-09]
 [1.33715154e-09]
 [1.49198521e-09]]","[[2.12748013e-09]
 [4.95364627e-09]
 [1.90908255e-09]
 [1.33715154e-09]
 [1.49198521e-09]]","[[ 0.00013837]
 [ 0.00021115]
 [-0.00013108]
 [ 0.0001097 ]
 [-0.00011588]]",1
"[[7.79366442e-08]
 [1.81792745e-07]
 [7.32630048e-08]
 [4.99628095e-08]
 [5.44452617e-08]]","[[7.79366442e-08]
 [1.81792745e-07]
 [7.32630048e-08]
 [4.99628095e-08]
 [5.44452617e-08]]","[[-0.00083751]
 [-0.00127911]
 [ 0.00081201]
 [-0.00067057]
 [ 0.00070001]]",1
"[[5.12686632e-08]
 [1.19141097e-07]
 [4.50579314e-08]
 [3.19394316e-08]
 [3.59832427e-08]]","[[5.12686632e-08]
 [1.19141097e-07]
 [4.50579314e-08]
 [3.19394316e-08]
 [3.59832427e-08]]","[[ 0.00067928]
 [ 0.0010355 ]
 [-0.00063681]
 [ 0.00053615]
 [-0.00056908]]",1
"[[4.86301878e-08]
 [1.13362285e-07]
 [4.54240430e-08]
 [3.10900237e-08]
 [3.39803879e-08]]","[[4.86301878e-08]
 [1.13362285e-07]
 [4.54240430e-08]
 [3.10900237e-08]
 [3.39803879e-08]]","[[-0.00066157]
 [-0.00101008]
 [ 0.00063939]
 [-0.00052897]
 [ 0.00055301]]",1
"[[4.93372895e-10]
 [1.14912604e-09]
 [4.43842034e-10]
 [3.10428990e-10]
 [3.45983103e-10]]","[[4.93372895e-10]
 [1.14912604e-09]
 [4.43842034e-10]
 [3.10428990e-10]
 [3.45983103e-10]]","[[ 6.66359967e-05]
 [ 1.01696285e-04]
 [-6.32026764e-05]
 [ 5.28569855e-05]
 [-5.58018631e-05]]",1
"[[1.47177765e-07]
 [3.43718565e-07]
 [1.39851111e-07]
 [9.47955084e-08]
 [1.02785287e-07]]","[[1.47177765e-07]
 [3.43718565e-07]
 [1.39851111e-07]
 [9.47955084e-08]
 [1.02785287e-07]]","[[-0.00115091]
 [-0.00175883]
 [ 0.0011219 ]
 [-0.00092367]
 [ 0.0009618 ]]",1
"[[4.52702917e-09]
 [1.05398672e-08]
 [4.05019712e-09]
 [2.84184019e-09]
 [3.17560180e-09]]","[[4.52702917e-09]
 [1.05398672e-08]
 [4.05019712e-09]
 [2.84184019e-09]
 [3.17560180e-09]]","[[ 0.00020185]
 [ 0.00030799]
 [-0.00019092]
 [ 0.00015993]
 [-0.00016906]]",1
"[[1.74996082e-07]
 [4.08847707e-07]
 [1.66876051e-07]
 [1.12887902e-07]
 [1.22200540e-07]]","[[1.74996082e-07]
 [4.08847707e-07]
 [1.66876051e-07]
 [1.12887902e-07]
 [1.22200540e-07]]","[[-0.00125498]
 [-0.00191824]
 [ 0.00122551]
 [-0.00100796]
 [ 0.00104872]]",1
"[3.81172420e-06 2.71722974e-08 4.01668658e-09 ... 2.38457311e-04
 9.07925014e-07 3.96306503e-06]","[3.81172420e-06 2.71722974e-08 4.01668658e-09 ... 2.38457311e-04
 9.07925014e-07 3.96306503e-06]","[ 0.00585709  0.00049452  0.00019013 ...  0.04632619 -0.00285855
  0.00597223]",1
"[[5.97822125e-07]
 [1.40434801e-06]
 [5.84864242e-07]
 [3.90081772e-07]
 [4.17970143e-07]]","[[5.97822125e-07]
 [1.40434801e-06]
 [5.84864242e-07]
 [3.90081772e-07]
 [4.17970143e-07]]","[[-0.00231957]
 [-0.00355516]
 [ 0.00229429]
 [-0.0018737 ]
 [ 0.00193952]]",1
"[[1.44842134e-07]
 [3.39473435e-07]
 [1.34622640e-07]
 [9.24466433e-08]
 [1.01686083e-07]]","[[1.44842134e-07]
 [3.39473435e-07]
 [1.34622640e-07]
 [9.24466433e-08]
 [1.01686083e-07]]","[[-0.00114174]
 [-0.00174793]
 [ 0.00110073]
 [-0.00091215]
 [ 0.00095665]]",1
"[[1.67375487e-08]
 [3.90831832e-08]
 [1.45520001e-08]
 [1.03832479e-08]
 [1.18052737e-08]]","[[1.67375487e-08]
 [3.90831832e-08]
 [1.45520001e-08]
 [1.03832479e-08]
 [1.18052737e-08]]","[[ 0.00038812]
 [ 0.00059308]
 [-0.0003619 ]
 [ 0.00030569]
 [-0.00032596]]",1
"[[2.85139104e-07]
 [6.61604393e-07]
 [2.38933136e-07]
 [1.74124785e-07]
 [2.00942857e-07]]","[[2.85139104e-07]
 [6.61604393e-07]
 [2.38933136e-07]
 [1.74124785e-07]
 [2.00942857e-07]]","[[ 0.00160195]
 [ 0.00244017]
 [-0.00146642]
 [ 0.00125185]
 [-0.0013448 ]]",1
"[[3.26597356e-09]
 [7.60506617e-09]
 [2.92478407e-09]
 [2.05109606e-09]
 [2.29103280e-09]]","[[3.26597356e-09]
 [7.60506617e-09]
 [2.92478407e-09]
 [2.05109606e-09]
 [2.29103280e-09]]","[[ 0.00017145]
 [ 0.00026162]
 [-0.00016224]
 [ 0.00013587]
 [-0.00014359]]",1
"[[2.37200021e-07]
 [5.48699962e-07]
 [2.04147927e-07]
 [1.46464426e-07]
 [1.66269805e-07]]","[[2.37200021e-07]
 [5.48699962e-07]
 [2.04147927e-07]
 [1.46464426e-07]
 [1.66269805e-07]]","[[ 0.0014611 ]
 [ 0.00222223]
 [-0.00135548]
 [ 0.00114812]
 [-0.00122329]]",1
"[[1.51399400e-10]
 [3.51560893e-10]
 [1.39590922e-10]
 [9.62449773e-11]
 [1.05627256e-10]]","[[1.51399400e-10]
 [3.51560893e-10]
 [1.39590922e-10]
 [9.62449773e-11]
 [1.05627256e-10]]","[[-3.69133391e-05]
 [-5.62498714e-05]
 [ 3.54445806e-05]
 [-2.94313574e-05]
 [ 3.08325365e-05]]",1
"[[1.45053882e-07]
 [3.35891209e-07]
 [1.26531393e-07]
 [9.00706523e-08]
 [1.01609641e-07]]","[[1.45053882e-07]
 [3.35891209e-07]
 [1.26531393e-07]
 [9.00706523e-08]
 [1.01609641e-07]]","[[ 0.00114258]
 [ 0.00173868]
 [-0.00106714]
 [ 0.00090035]
 [-0.00095629]]",1
"[[1.09268125e-08]
 [2.53939864e-08]
 [1.01862862e-08]
 [6.97863433e-09]
 [7.61876838e-09]]","[[1.09268125e-08]
 [2.53939864e-08]
 [1.01862862e-08]
 [6.97863433e-09]
 [7.61876838e-09]]","[[-0.00031359]
 [-0.00047806]
 [ 0.00030278]
 [-0.00025061]
 [ 0.00026186]]",1
"[[1.09164385e-07]
 [2.52924947e-07]
 [9.58018529e-08]
 [6.79581373e-08]
 [7.64511453e-08]]","[[1.09164385e-07]
 [2.52924947e-07]
 [9.58018529e-08]
 [6.79581373e-08]
 [7.64511453e-08]]","[[ 0.0009912 ]
 [ 0.00150875]
 [-0.00092856]
 [ 0.00078206]
 [-0.00082949]]",1
"[1.22536570e-06 8.77551614e-09 1.33517324e-09 ... 7.73494153e-05
 2.98537933e-07 1.33586928e-06]","[1.22536570e-06 8.77551614e-09 1.33517324e-09 ... 7.73494153e-05
 2.98537933e-07 1.33586928e-06]","[-0.00332089 -0.00028103 -0.00010962 ... -0.02638455  0.00163916
 -0.00346739]",1
"[[1.88776380e-08]
 [4.38867638e-08]
 [1.76635408e-08]
 [1.20756943e-08]
 [1.31604976e-08]]","[[1.88776380e-08]
 [4.38867638e-08]
 [1.76635408e-08]
 [1.20756943e-08]
 [1.31604976e-08]]","[[-0.00041219]
 [-0.00062848]
 [ 0.00039871]
 [-0.00032967]
 [ 0.00034416]]",1
"[[2.33048769e-07]
 [5.44760640e-07]
 [2.23888202e-07]
 [1.50812598e-07]
 [1.62666189e-07]]","[[2.33048769e-07]
 [5.44760640e-07]
 [2.23888202e-07]
 [1.50812598e-07]
 [1.62666189e-07]]","[[-0.00144825]
 [-0.00221424]
 [ 0.0014195 ]
 [-0.00116504]
 [ 0.00120996]]",1
"[[7.06682333e-09]
 [1.64782450e-08]
 [6.43385155e-09]
 [4.46925842e-09]
 [4.95336654e-09]]","[[7.06682333e-09]
 [1.64782450e-08]
 [6.43385155e-09]
 [4.46925842e-09]
 [4.95336654e-09]]","[[-0.00025219]
 [-0.0003851 ]
 [ 0.00024063]
 [-0.00020056]
 [ 0.00021114]]",1
"[[6.77325701e-10]
 [1.58116889e-09]
 [6.06196086e-10]
 [4.25307807e-10]
 [4.76089688e-10]]","[[6.77325701e-10]
 [1.58116889e-09]
 [6.06196086e-10]
 [4.25307807e-10]
 [4.76089688e-10]]","[[-7.80764453e-05]
 [-1.19291743e-04]
 [ 7.38631489e-05]
 [-6.18689766e-05]
 [ 6.54584387e-05]]",1
"[[1.73051660e-07]
 [4.02683012e-07]
 [1.45683444e-07]
 [1.05886234e-07]
 [1.22163665e-07]]","[[1.73051660e-07]
 [4.02683012e-07]
 [1.45683444e-07]
 [1.05886234e-07]
 [1.22163665e-07]]","[[ 0.00124798]
 [ 0.00190372]
 [-0.00114506]
 [ 0.0009762 ]
 [-0.00104856]]",1
"[[3.36724932e-09]
 [7.86264537e-09]
 [3.02544749e-09]
 [2.11783826e-09]
 [2.36626465e-09]]","[[3.36724932e-09]
 [7.86264537e-09]
 [3.02544749e-09]
 [2.11783826e-09]
 [2.36626465e-09]]","[[-0.00017408]
 [-0.00026601]
 [ 0.00016501]
 [-0.00013806]
 [ 0.00014593]]",1
"[[3.54753386e-08]
 [8.30982020e-08]
 [3.19920014e-08]
 [2.23519998e-08]
 [2.49796852e-08]]","[[3.54753386e-08]
 [8.30982020e-08]
 [3.19920014e-08]
 [2.23519998e-08]
 [2.49796852e-08]]","[[-0.00056505]
 [-0.0008648 ]
 [ 0.00053659]
 [-0.00044852]
 [ 0.00047415]]",1
"[[7.18000976e-08]
 [1.67647890e-07]
 [6.08611553e-08]
 [4.40668321e-08]
 [5.07820745e-08]]","[[7.18000976e-08]
 [1.67647890e-07]
 [6.08611553e-08]
 [4.40668321e-08]
 [5.07820745e-08]]","[[ 0.00080387]
 [ 0.00122834]
 [-0.0007401 ]
 [ 0.00062976]
 [-0.00067605]]",1
"[[5.27531459e-08]
 [1.23624195e-07]
 [4.77874619e-08]
 [3.33025559e-08]
 [3.71393449e-08]]","[[5.27531459e-08]
 [1.23624195e-07]
 [4.77874619e-08]
 [3.33025559e-08]
 [3.71393449e-08]]","[[-0.00068904]
 [-0.00105481]
 [ 0.00065581]
 [-0.00054747]
 [ 0.00057815]]",1
"[[8.57538201e-08]
 [2.00172895e-07]
 [7.24797262e-08]
 [5.25665263e-08]
 [6.06573912e-08]]","[[8.57538201e-08]
 [2.00172895e-07]
 [7.24797262e-08]
 [5.25665263e-08]
 [6.06573912e-08]]","[[ 0.00087851]
 [ 0.00134222]
 [-0.00080766]
 [ 0.00068782]
 [-0.00073886]]",1
"[1.38634248e-05 9.90614683e-08 1.55538755e-08 ... 8.75891718e-04
 3.40048705e-06 1.54260818e-05]","[1.38634248e-05 9.90614683e-08 1.55538755e-08 ... 8.75891718e-04
 3.40048705e-06 1.54260818e-05]","[-0.01117009 -0.00094422 -0.00037415 ... -0.0887864   0.00553212
 -0.01178282]",1
"[[4.59399497e-07]
 [1.06574369e-06]
 [3.74759318e-07]
 [2.77392313e-07]
 [3.24656334e-07]]","[[4.59399497e-07]
 [1.06574369e-06]
 [3.74759318e-07]
 [2.77392313e-07]
 [3.24656334e-07]]","[[ 0.00203337]
 [ 0.00309705]
 [-0.00183653]
 [ 0.00158004]
 [-0.00170936]]",1
"[[3.56654220e-08]
 [8.30504587e-08]
 [3.11689409e-08]
 [2.21676966e-08]
 [2.50874241e-08]]","[[3.56654220e-08]
 [8.30504587e-08]
 [3.11689409e-08]
 [2.21676966e-08]
 [2.50874241e-08]]","[[ 0.00056656]
 [ 0.00086455]
 [-0.00052964]
 [ 0.00044666]
 [-0.00047517]]",1
"[[2.20193244e-09]
 [5.13157770e-09]
 [1.99764431e-09]
 [1.39038215e-09]
 [1.54336685e-09]]","[[2.20193244e-09]
 [5.13157770e-09]
 [1.99764431e-09]
 [1.39038215e-09]
 [1.54336685e-09]]","[[-0.00014077]
 [-0.00021491]
 [ 0.00013409]
 [-0.00011186]
 [ 0.00011786]]",1
"[[1.50658381e-07]
 [3.50024074e-07]
 [1.28655944e-07]
 [9.27271079e-08]
 [1.06058680e-07]]","[[1.50658381e-07]
 [3.50024074e-07]
 [1.28655944e-07]
 [9.27271079e-08]
 [1.06058680e-07]]","[[ 0.00116444]
 [ 0.00177488]
 [-0.00107606]
 [ 0.00091353]
 [-0.000977  ]]",1
"[[6.44414836e-10]
 [1.50137776e-09]
 [5.83333174e-10]
 [4.06514520e-10]
 [4.51694701e-10]]","[[6.44414836e-10]
 [1.50137776e-09]
 [5.83333174e-10]
 [4.06514520e-10]
 [4.51694701e-10]]","[[-7.61559815e-05]
 [-1.16242849e-04]
 [ 7.24568738e-05]
 [-6.04866157e-05]
 [ 6.37593311e-05]]",1
"[[2.70132837e-07]
 [6.33764581e-07]
 [2.55216623e-07]
 [1.73612768e-07]
 [1.89440661e-07]]","[[2.70132837e-07]
 [6.33764581e-07]
 [2.55216623e-07]
 [1.73612768e-07]
 [1.89440661e-07]]","[[-0.00155923]
 [-0.00238828]
 [ 0.00151557]
 [-0.00125001]
 [ 0.00130574]]",1
